review_user_id,gmap_id,business_name,municipality,rating,review_text,has_response,label_llama3,label_gpt4omini,label_claude,LLM_label,label_source,needs_human,final_label
118408928379367362910,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,1,We stood for 30 mins for a table for two. The place was run by kids. We got no explanation as table after table left. There was no manager to be found in the building. We knew that even if we got a table it would be forever getting food so we left. We won't be back.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
103178760615985160802,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,1,Got chicken and waffles! The gravy and chicken on top of the waffle tasted like it had sat for 10 hours and it burnt. Was the worst thing I’ve ever eaten.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
108080970180577586086,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,2,"Food was delicous , but the server and Manager, Deb were Terrible which led to my review. Actually the attention we received from the flies in the restaurant was far better then the attention we received from our server. When I went to pay the bill with the restaurant's gift card I was told by Deb the Manager the restaurant had been having a problem with their gift cards for more then a week and they couldn't accept it. Do yourself a favor, if you are in Gettysburg visit the sister location on Steinwehr Avenue.",TRUE,YES,NO,YES,YES,claude_tiebreak,FALSE,YES
110148442904710387763,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,1,"Save your money! They have terrible beer, mediocre food and not enough staff.  Basically they are Denny's (except way more expensive) with alcohol. Save yourself the headache and heartburn and go to Fourscore downtown Gettysburg.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
111493054557543670873,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,2,"Food was decent but the service was out of this world atrocious. Our waitress was just plain mean. Might just be an isolated server, but it really turned out entire group off of ever going back to the place.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
105919230529818445193,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,1,"Asked for a sugared rim on the Holiday Beer and was told ""No, the brewer wants you to experience the taste as they created it."" The beer tasted terrible. It had a skunky back taste and very little of the cinnamon and clove flavor. The sugared rim would have helped to hide the sour after taste 😉",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
107652896466773947824,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,1,"I've been coming here for years, and I haven't had a bad experience until recently. The customer service was terrible, and the menus had black mold growing inside of the plastic. I won't be returning to this location.",TRUE,YES,NO,YES,YES,claude_tiebreak,FALSE,YES
106036244602134258706,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,1,We came in and sat at the bar without being acknowledged for over 10 minutes. The bar tender was back there the entire time,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
106579441815829531020,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,1,The manager needs to learn customer service skills and how to make a Moscow mule.,TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
113862569812525647640,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,2,Very mediocre food and atmosphere.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
104827815882064904042,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,3,Food was great but service was poor,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
111518986745603262807,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,1,Worst meal i have ever consumed i had better food in the service,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
104994997289382460883,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,2,Food was great except it was ice cold when it was brought out. Apparently our server was also tending bar. Got busy at the bar and neglected to bring our food to us.,TRUE,NO,MAYBE,YES,,,TRUE,MAYBE
111549473139380330493,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,1,"Stinks.  Service was horrible, food was worse.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
101395805944914119939,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,2,Very poor service. The waitress was not very accommodating. It took awhile to be served,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
115664388445067141473,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,2,"I have been here several times. The food and beer is pretty good, but if you go there any time before 5:00 PM, it is pretty dead inside. The last time I went (about a week ago) we got there around noon and there were only 3 other tables in use…. So not busy at all. Despite the few tables to wait on, service was INCREADIBLY slow and our waitress was pretty bad.

We were not given a wine/cocktail list, and the menu simply stated “wide variety of wines” (or something to that degree.) After being seated, our waitress took drink orders. My friend needed a minute so the waitress took my beer order and said she would be right back to take the other order.

It took about 15 minutes to get the beer…..

The waitress dropped it off, then asked if we wanted an appetizer, which we placed, but then she promptly walked off before we could even request a drink for my friend.

Another 15 minutes pass…….

Our appetizer came out and it was dropped off as our waitress walked by, again didn’t even give us enough time to order another drink. So we had to flag down our waitress in order to get a drink. She came over and this is exactly how the conversation went:

Friend: “Do you have a Riesling wine?”
Waitress: “Nope.”
And our waitress walked off.

That was all we got from her.

I walked to the bar to see if I could get a wine list or something but there was no one there. I waited for about 5 minutes, but no one showed up so I went back to my seat.

Finally, the waitress came back to get a food order. We place it and I quickly asked what kinds of wine they had so my friend could get her drink. This is how that conversation went:

Waitress: “Don’t you have a wine list?”
Me: “No.”
Waitress: “It is on the table.”
Friend: “We don’t have one.”
Waitress: “It’s right…. (sees we do not have a wine list) Oh, well it should have been right here. You should have been given a wine list. Sorry about that! Well, we have….. uh…. We have…… (proceeds to swing her arms and snap her fingers as she tries to think) Gosh we have so many. I’m sure if you just name something we have it. We have all house wines.” (remember, they did not have a Riesling and that is a house wine)
Friend: “Do you have a list that you can bring over?”
Waitress: “No we don’t have any wine lists.” (hum…. Shouldn’t we have had one on the table?)
Friend: “Then do you have any sweeter wines? Something like Rieslings or Moscatos?”
Waitress: “Oh yes, we have sweet wines. Do you like red or white?”
Friend: “White”
Waitress: “Ok.”
And she walks off…. Doesn’t give any choices, does not list what they have, she just walked away to get a glass of unknown wine. She comes back with a glass and sets it down and she says “this is the sweetest wine we have. If you don’t like it just let me know.”

If she took a minute to talk to us about the wines they have, we could have told her we do not want the sweetest, but perhaps an in-between. She didn’t do that and just got a glass of whatever. And let me tell you, it was sweet and not good. We dare not say anything because of our experience thus far and just drank it.

After that, our waitress disappeared. I needed another beer, or a water, or ANYTHING to drink. I went back to the bar, but again, the bar tender had also disappeared and I couldn’t even ask for water.

About 25 minutes later, she stops by our table, saw our empty glasses and asked, “Do you even want another drink?”

Do we *even* want another drink? Really?? What waitress askes that kind of question?

We ordered water because we were thirsty and then got the check so we could leave ASAP.

Very disappointing.",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
101364069763462394092,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,3,"First visit was great. Good sevice, drink, food and service. Next night: not so great. I strongly discourage ordering their Nachos (no real cheese, poor sauce, wilted lettuce, tasteless chips).",TRUE,YES,NO,YES,YES,claude_tiebreak,FALSE,YES
117125998522660272578,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,1,Food was delicious.. service was horrible.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
110563420603076505006,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,2,"I’m confident this place only had the volume it does due to the location(walking distance from the Wyndham and Courtyard Marriot). While the foods pretty good and reasonably priced, their staff and seating practices leave a lot to be desired. I went twice due to the ease of not having to drive anywhere. The first time our table wasn’t even clean when we were sat and the waiter seemed annoyed that we complained about that. We gave it another shot and it was even worse. On a Sunday of a long holiday weekend, everyone who came in was told it was a 30-45 min wait when they only had half the tables filled. They also ran out of burgers before 630pm apparently but neglected to tell anyone that til after they wait the 30 mins for a table. The hostess also scolded 2 large parties for basically doing nothing but walking in the door saying that they would have to be on one bill before even greeting them. She also refused to take their cell phone # to call them so they could wait with their kids at the lobby of the hotel that’s 20 yard away because “they don’t do that and don’t have a phone”. This place was a massive let down, Wuxi h was incredibly unfortunate given it’s a brewery and has the potential to be so much better. They should also try and staff and prepare a little better for holiday weekends and maybe even coordinate with hotels when they are sold out or have conferences going on so they know if they might be getting a lot of business instead of having the host basically tell them to go somewhere else.",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
112104414598485745013,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,2,"The service was terrible. It took over 45 min just to get our appetizers. The waitress was very inattentive. Someone spilled their drink and we had to clean it up ourselves while the waitress watched without offering to help or even get more napkins.
My daughters salad had slimey parts that were very obvious and yet it eas served anyway.",TRUE,YES,NO,MAYBE,,,TRUE,MAYBE
106231376332883060950,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,2,"Bad nachos , ok chili, very overcooked dry burger , and place was kinda dirty , good wait staff.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
101849711607287930474,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,4,Service was not good...waitress needs to be trained or retrained.,TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
103576232766291467124,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,2,Food quality has gone from great to horrible.   Won't be back,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
103551891274901828238,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,1,The attitude of management and staff is horrible,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
117059625478265635814,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,2,Disappointing meal. Service was slow. Overall grade C+,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
100311525596278817991,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,3,"The food was good, but the service was very bad!",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
102218121431232289622,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,1,I do not understand how you do not take reservations yet you can stand in there for over 20 minutes to get seated while seeing many open tables.,TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
117321650088880529291,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,1,"Brewery machine is broken it produces hard brownish substance that causes headache and lightheadiness vandalism on your vehicle will follow, now I have to put my account on credit watch, as I was exiting my car was obstructed by construction vehicles I also was followed, dangerous place avoid at all cost.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
102172094906043170561,0x89c854aa8c6be799:0xa9df15161ac28981,Appalachian Brewing Company Gettysburg - Gateway,Gettysburg,1,Service was good but the food was horrible. Brussels sprouts swimming in grease.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
104587810697978655214,0x89c623c442b5b1bf:0x4a462d355935648a,Mad Chef Craft Brewing,East Petersburg,1,Never got seated.... We got put on a list and told they would call in about 20 minutes... We waited for over 30 minutes. When I went back to the checkin to see how much longer I noticed that we had been skipped over several times. People that arrived after us got seated. Maybe another day.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
114689074253757881433,0x89c623c442b5b1bf:0x4a462d355935648a,Mad Chef Craft Brewing,East Petersburg,1,Common sense has left the building. I refuse to believe I cannot place an order for a beer without placing my food order at the very same moment. In fact I know this isn’t true as I am able to get a drink at other businesses without a food order. Would be nice to be told at the door.,TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
104297789413511773042,0x89c623c442b5b1bf:0x4a462d355935648a,Mad Chef Craft Brewing,East Petersburg,1,I would never have this place again the food was bad drinks were bad I love supporting people but there is a line between acceptable and jsut bad and it would of been just a bit better if they would at least put a good description of the food instead of jsut adding stuff without description sorry never again,TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
107132801046142589881,0x89c623c442b5b1bf:0x4a462d355935648a,Mad Chef Craft Brewing,East Petersburg,4,"Awesome food. Went here on my wife's treat after a long afternoon at Banana Joe's, Going Bananas or something like that.  The food and beer were great. Will have to come back for some more deliciousness.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
102552361646902652792,0x89c623c442b5b1bf:0x4a462d355935648a,Mad Chef Craft Brewing,East Petersburg,3,"My husband and I love the food here and we always have a great experience with the staff! However, I am disappointed at how crowded and difficult it is to get a table within the last 2-3 years. There have been multiple occasions where we have decided to eat elsewhere upon seeing how packed and crowded it is and being unable to make reservations. We don’t even try eating here anymore due to the fact that we know it will be packed and are unable to make a reservation. I hope that the new expansion helps with this problem and that they begin to take reservations! I considered having a party of 15-20 people here for a birthday celebration, but was told by the manager that they are unable to take reservations. Such a shame as they lost business due to having to book a space elsewhere!",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
112186302277878717060,0x89c623c442b5b1bf:0x4a462d355935648a,Mad Chef Craft Brewing,East Petersburg,4,Always busy here. Beer is always great and food is always great too. Definitely recommend.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
103543711393148341031,0x89c623c442b5b1bf:0x4a462d355935648a,Mad Chef Craft Brewing,East Petersburg,1,"Very pricey the chicken and waffles were so dry and chewy, no coleslaw just super hot pickles the fish tacos were tasteless, add two glasses of wine for the hefty price of $47 so loud you had to yell to be heard! We had to walk around for a 1/2 hr. to finally get a table. Never again so disappointed!",TRUE,YES,NO,MAYBE,,,TRUE,MAYBE
114019238906466368711,0x89c623c442b5b1bf:0x4a462d355935648a,Mad Chef Craft Brewing,East Petersburg,4,Good beer food is pretty good but a bit pricey.,TRUE,NO,MAYBE,NO,NO,claude_tiebreak,FALSE,NO
106083244505174258284,0x89c623c442b5b1bf:0x4a462d355935648a,Mad Chef Craft Brewing,East Petersburg,4,"Good beer, interesting and  tasty food options.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
108340428777993974743,0x89c623c442b5b1bf:0x4a462d355935648a,Mad Chef Craft Brewing,East Petersburg,2,Slow service.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
117740981914705137268,0x883257719c378b5f:0x8f2dc929ba58cc91,TimberCreek Tap & Table,Meadville,1,"We called ahead and made reservations after we asked if the patio area was dog friendly and we were told yes. When we got there,  there was music blaring from a speaker attached to a laptop at a table at the patio.  We were seated and the hostess apologized.  Our waitress came over and we told her it was so loud we had to shout at each just to hear what the other was saying.  Our dog was terrified and was cowering under the table. Our waitress tried to take our order but we said  we didn't know if we were going to stay because of the loud music. At no time did anybody offer to turn anything down. When we made the reservations no one told us that the loud music would be playing so obnoxiously. I understand background music or if there's live music, but this was just as speaker and a laptop hooked up at a table. We left without ordering because it would not have been a pleasant dining experience. We couldn't hear one another and our dog was frightened. This definitely wasn't a dog friendly environment, as we were told, or suitable for a dining experience.",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
112849510094676583220,0x883257719c378b5f:0x8f2dc929ba58cc91,TimberCreek Tap & Table,Meadville,4,Outstanding food and exceptional service,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
107188677758465110130,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,2,"I do love the food and drinks at this place, but I feel like I have to say something here. A few days ago was the THIRD time that this happened - after drinking a few margaritas, I had an excruciating pain in my stomach. It did not go away all night and I woke up several times to vomit - also had diarrhea all night. Three other people in my group experienced the same symptoms. The ones who only drank beer did not. This happened when I was there a few weeks ago, and before that, some time last fall.

Edit: In response to the owner's response, I'd like to point out that this happened to four of us that day. Should we all see doctors? We drink margaritas at other restaurants and are fine. I pinpointed it to the margaritas because it was the only thing we had consumed when the pain started as we were still waiting for food. Also, I see another review below saying someone got sick so this isn't the first time you've had this complaint. But reading your responses to other reviews, it seems that your restaurant is perfect and nothing is ever your fault. That's a great way to improve upon criticism!",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
118183300917100890990,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,1,"We recently went to Estrella and had a horrible experience. First of all, we wanted to go to East Branch Brewing and the check in area (which was directly in front of the East Branch Brewing Door) had no signs that said it was for actually for Estrella. We ended up waiting 45 minutes for a table and by the time we were seated and realized that it was not in fact the intended restaurant we were too hungry to wait another minute for food so we thought, lets give this place a try! Boy, do I wish we didn't. The service was slow, the food took another 40 minutes to arrive (and we got basic things), AND half of the food was COLD! To top it all off my husband and I felt sick the entire evening and next day from the food. The taste of the food was not horrible but very mediocre. I will never go back here and strongly recommend that when they have 2 different restaurants literally on top of each other, they make an effort to clarify which restaurant is which. At least say something like ""welcome to Estrella!"" We got none of that.",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
111614733457764214241,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,3,I hadn't been to Estrella since the pandemic started. The food was phenomenal. My issue is with the drink service. I felt as though I was being baby-sat the entire time. I ordered a pitcher of margaritas and it was only delivered after my friend finished his drink. My friend is a bartender at a local brewery and said this was not actual PA state law. Just seems a bit overkill.,TRUE,YES,MAYBE,YES,YES,claude_tiebreak,FALSE,YES
111591361802377994566,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,4,"Update: we have been back and the quality seems to be inconsistent....

We had to go to check it out the first night! The atmosphere is really nice in there, but gets very loud. We got Pop's Nachos which were so good and unique! And I am not a steak person at all, but it was so delicious! We also got the grilled corn which was yummy. Also, we had the guacamole, which was good, but $11 for a small amount. We had the brisket sandwich, which was good. The dessert (the fried dough one) was kinda undercooked and bland. Other than that I would def come back!",TRUE,MAYBE,MAYBE,nan,MAYBE,llama_gpt4omini,FALSE,MAYBE
111591361802377994566,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,4,"Update: we have been back and the quality seems to be inconsistent....

We had to go to check it out the first night! The atmosphere is really nice in there, but gets very loud. We got Pop's Nachos which were so good and unique! And I am not a steak person at all, but it was so delicious! We also got the grilled corn which was yummy. Also, we had the guacamole, which was good, but $11 for a small amount. We had the brisket sandwich, which was good. The dessert (the fried dough one) was kinda undercooked and bland. Other than that I would def come back!",TRUE,MAYBE,MAYBE,nan,MAYBE,llama_gpt4omini,FALSE,MAYBE
116358915215975305022,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,2,"Great Food. Poor Customer Service. In my experience, I ordered about $50.00 worth of food everytime. The first time the grilled cheese was burnt, I let them know and they said they would replace it and they did. Great. A few orders later I got home to notice I had no cheese for my brisket fries. I called and told them. Ashley seemed to have an attitude sighed and said “we’re about to close, do you want to come back and get it?” I did drive back in the rain and get it. No apology. The next time I let Ashley know the brisket for my pit master was extremely greasy to the point where it was barely edible. Literally it was submerged in grease. Not like it is usually. I called to simply let them know so it wouldn’t happen again. Ashley got irate and snippy and asked “who is this, Johnathan?! You seem to always have a problem with everything you order!” I calmly let her know it not a problem, just thought you would want to hear feedback from a customer who is a big fan of your food. I have yet to order again. Sadly, because I love the food, but I don’t think that’s a proper way to speak to a person who is patronizing your business. I’m sure Ashley doesn’t own the business but management should pay close attention to who they let operate the phone. They went from my first choice to my last resort for brisket. Treat all people with respect please.",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
111779493645650260934,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,1,"Will not go back, my husband ordered the 3 meat Bbq platter and it was not good.
The wings were ok but the pork was left over from who knows where and It was So dry it was like plastic, clearly not fresh the brisket seemed to be scraps from other plates not finished or left over from the two days prior
Served with a teaspoon of Bbq sauce. Service was slow but friendly.
It’s a shame how the cook can send out food just to see if it comes back. But I guess minimum wage gets you minimum help. Many other restaurants with much better bbq and solid portions not scraps.
Completely disappointed and will not recommend this place to anyone.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
112080972320006299150,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,3,"I've loved it before, but the last two times I've gone, the quality seems to be diminishing :( it makes me so sad because I was in love with the food!",TRUE,NO,MAYBE,MAYBE,MAYBE,claude_tiebreak,FALSE,MAYBE
116055440720574814941,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,2,I went and I got the ribs... They were not good at all. My wife on on the other hand had the tacos and she said they were really good... My review is more for the ribs that k the overall restaurant... I will give them one more shot..,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
110279523744104803196,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,2,Really want to like this place but I have had 2 bad experiences.  The brisket tacos were inedible.  The place looks great and the outdoor space is nice.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
110279523744104803196,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,2,Really want to like this place but I have had 2 bad experiences.  The brisket tacos were inedible.  The place looks great and the outdoor space is nice.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
117009110145032054326,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,1,"Very olly tacos, as I was eating oil was dripping from the taco. Salsas were horrible one was spicy but none had any flavor. The inside is too noisy, the outside is great in the summer but other than the drinks I didn't find a reason to go back. Service was fine and quick.",TRUE,MAYBE,NO,MAYBE,MAYBE,claude_tiebreak,FALSE,MAYBE
103973288079171063197,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,3,"Nice patio! Food ok. Mixed drinks are not good & the wine comes in a water glass!! Get some wine glasses & ""real"" alcohol!!😕🍷",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
110494182413648046637,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,2,Called to place an order to go and was told to use the website for ordering. Chose my order and put in my card information and it would not let me continue. So I put my card info I n some third party ordering site and I didn't even get to place an order. Ill probably never attempt to order food there again. Its a shame I drive past the place multiple times daily.,TRUE,MAYBE,NO,YES,,,TRUE,MAYBE
113045234685523063061,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,1,"Thanks for the comprehensive reply.  If we go back, I'll adjust the review accordingly.  I still don't understand why you would not be following seating protocols on a day you know is going to be busy.  The kids were fine, we parents we're upset about not being treated fairly and basically ignored or brushed off when we asked questions.

Added to address reply- there is nothing unfortunate about seating people who arrive first for seating, that is how restaurants work.  Our name was first on the list confirmed by your staff and after 20 of the 45 minutes we waited in 1st place you still sat someone down who just arrived.  What IS unfortunate is that you guys don't seem to know how to run a restaurant properly, or read and understand the negative feedback you are given.

Also, please go ahead and look through my reviews... I dont give reviews often and I only give them when they are earned.  As you can see the vast majority are positive.

Please check your guest register for my phone number, which was taken we when put our name in line and let's discuss this offline if you want.
------------------

Food is good but the service blows.  Good weather today was great so we were prepared for a wait, but they sat a party ahead of us after we waited 40 minutes.  Good beer selection (+one star for beer and barteder guy was nice).  I got my wife and four young kids waiting...u guys are a holes",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
105464210334182573048,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,1,The food was horrible their first time eating their the menu must have been put together by a child,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
104888730185491755516,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,1,"I was super excited to try this place and I was not impressed. The margaritas were super sweet and the service was lacking. The guacamole was good, but the chips were saturated in grease. We were going to try the tacos but decided to just pay the bill and go to another local restaurant after it took our waitress 30 min to return to take our order. It was also very difficult to differentiate between staff and patrons since there is no uniform at all which made it hard to get someone’s attention to order.",TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
106708290673117898747,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,1,"Have eaten here with my family a few times (swept up with the new place in town hype), and have been underwhelmed at best. Very easy to rack up a high bill with not many items, and the staff kind of runs around like chickens with their heads cut off (forgetting drinks, waiting for things for an insanely long time, not knowledgeable about menu). Food is fine, nothing amazing. Atmosphere is typical to any new trendy ""instagram aesthetic"" restaurant you find in every city. Hard pass for me.",TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
106292478917632210857,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,1,Had an unfortunate experience here. We got seated right away but after 15 minutes of waiting for a server to come to our table we had to leave. Although it was a Friday night it didnt appear to be too busy. I was looking forward to one of their specials which I'm sure was delicious but was denied the opportunity.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
103677897553155941217,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,2,Food was marginal at best. Overpriced drinks. Kids running around unsupervised. You can do better.,TRUE,YES,YES,nan,YES,llama_gpt4omini,FALSE,YES
108010050542891569755,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,3,"Bar was packed, service was slow.  Food ok.  Taco are better down the street at bottle room.",TRUE,NO,MAYBE,YES,,,TRUE,MAYBE
106292478917632210857,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,1,Had an unfortunate experience here. We got seated right away but after 15 minutes of waiting for a server to come to our table we had to leave. Although it was a Friday night it didnt appear to be too busy. I was looking forward to one of their specials which I'm sure was delicious but was denied the opportunity.,TRUE,NO,NO,nan,NO,llama_gpt4omini,FALSE,NO
105616727755482346370,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,1,"Mediocre tacos for white people. Overpriced food that's excused with the description of ""Austin-style,"" not to mention the god awful customer service. Just another step towards the gentrification of Downingtown. If you want something more authentic and worth your time + hard earned cash, there's a better place just a few steps away.",TRUE,YES,NO,YES,YES,claude_tiebreak,FALSE,YES
116619409094901029410,0x89c6f5ed409aaaab:0xd91ce2e056ca120c,Estrella Tacos y Mas,Downingtown,2,"Visited here to have an xmas lunch with my co-workers. I dont know what the deal was, but our hipster waiter seemed really lazy. He did this thing where he didn't want to walk around the table to serve us so he would stand at the head and lean over and hand it to us. I dunno... it was weird. I had a chicken sandwich. It was ok. Kinda bland. It was a cool hip place, but in my mind it was just another of of these trendy restaurants that kind of all get lumped together.",TRUE,MAYBE,NO,NO,NO,claude_tiebreak,FALSE,NO
